node_id,industry_id,industry_name
4911,21,"Extraction of natural gas and services related to natural gas extraction, excluding surveying"
4912,22,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials"
4913,23,Mining of uranium and thorium ores (12)
4914,24,Mining of iron ores
4915,25,Mining of copper ores and concentrates
4916,26,Mining of nickel ores and concentrates
4917,27,Mining of aluminium ores and concentrates
4918,28,Mining of precious metal ores and concentrates
4919,29,"Mining of lead, zinc and tin ores and concentrates"
4920,30,Mining of other non-ferrous metal ores and concentrates
4921,31,Quarrying of stone
4922,32,Quarrying of sand and clay
4923,33,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c."
4924,34,Processing of meat cattle
4925,35,Processing of meat pigs
4926,36,Processing of meat poultry
4927,37,Production of meat products nec
4928,38,Processing vegetable oils and fats
4929,39,Processing of dairy products
4930,40,Processed rice
4931,41,Sugar refining
4932,42,Processing of Food products nec
4933,43,Manufacture of beverages
4934,44,Manufacture of fish products
4935,45,Manufacture of tobacco products (16)
4936,46,Manufacture of textiles (17)
4937,47,Manufacture of wearing apparel; dressing and dyeing of fur (18)
4938,48,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)"
4939,49,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)"
4940,50,Re-processing of secondary wood material into new wood material
4941,51,Pulp
4942,52,Re-processing of secondary paper into new pulp
4943,53,Paper
4944,54,"Publishing, printing and reproduction of recorded media (22)"
4945,55,Manufacture of coke oven products
4946,56,Petroleum Refinery
4947,57,Processing of nuclear fuel
4948,58,"Plastics, basic"
4949,59,Re-processing of secondary plastic into new plastic
4950,60,N-fertiliser
4951,61,P- and other fertiliser
4952,62,Chemicals nec
4953,63,Manufacture of rubber and plastic products (25)
4954,64,Manufacture of glass and glass products
4955,65,Re-processing of secondary glass into new glass
4956,66,Manufacture of ceramic goods
4957,67,"Manufacture of bricks, tiles and construction products, in baked clay"
4958,68,"Manufacture of cement, lime and plaster"
4959,69,Re-processing of ash into clinker
4960,70,Manufacture of other non-metallic mineral products n.e.c.
4961,71,Manufacture of basic iron and steel and of ferro-alloys and first products thereof
4962,72,Re-processing of secondary steel into new steel
4963,73,Precious metals production
4964,74,Re-processing of secondary preciuos metals into new preciuos metals
4965,75,Aluminium production
4966,76,Re-processing of secondary aluminium into new aluminium
4967,77,"Lead, zinc and tin production"
4968,78,"Re-processing of secondary lead into new lead, zinc and tin"
4969,79,Copper production
4970,80,Re-processing of secondary copper into new copper
4971,81,Other non-ferrous metal production
4972,82,Re-processing of secondary other non-ferrous metals into new other non-ferrous metals
4973,83,Casting of metals
4974,84,"Manufacture of fabricated metal products, except machinery and equipment (28)"
4975,85,Manufacture of machinery and equipment n.e.c. (29)
4976,86,Manufacture of office machinery and computers (30)
4977,87,Manufacture of electrical machinery and apparatus n.e.c. (31)
4978,88,"Manufacture of radio, television and communication equipment and apparatus (32)"
4979,89,"Manufacture of medical, precision and optical instruments, watches and clocks (33)"
4980,90,"Manufacture of motor vehicles, trailers and semi-trailers (34)"
4981,91,Manufacture of other transport equipment (35)
4982,92,Manufacture of furniture; manufacturing n.e.c. (36)
4983,93,Recycling of waste and scrap
4984,94,Recycling of bottles by direct reuse
4985,95,Production of electricity by coal
4986,96,Production of electricity by gas
4987,97,Production of electricity by nuclear
4988,98,Production of electricity by hydro
4989,99,Production of electricity by wind
4990,100,Production of electricity by petroleum and other oil derivatives
4991,101,Production of electricity by biomass and waste
4992,102,Production of electricity by solar photovoltaic
4993,103,Production of electricity by solar thermal
4994,104,"Production of electricity by tide, wave, ocean"
4995,105,Production of electricity by Geothermal
4996,106,Production of electricity nec
4997,107,Transmission of electricity
4998,108,Distribution and trade of electricity
4999,109,Manufacture of gas; distribution of gaseous fuels through mains
5000,110,Steam and hot water supply
5001,111,"Collection, purification and distribution of water (41)"
5002,112,Construction (45)
5003,113,Re-processing of secondary construction material into aggregates
5004,114,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries"
5005,115,Retail sale of automotive fuel
5006,116,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)"
5007,117,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)"
5008,118,Hotels and restaurants (55)
5009,119,Transport via railways
5010,120,Other land transport
5011,121,Transport via pipelines
5012,122,Sea and coastal water transport
5013,123,Inland water transport
5014,124,Air transport (62)
5015,125,Supporting and auxiliary transport activities; activities of travel agencies (63)
5016,126,Post and telecommunications (64)
5017,127,"Financial intermediation, except insurance and pension funding (65)"
5018,128,"Insurance and pension funding, except compulsory social security (66)"
5019,129,Activities auxiliary to financial intermediation (67)
5020,130,Real estate activities (70)
5021,131,Renting of machinery and equipment without operator and of personal and household goods (71)
5022,132,Computer and related activities (72)
5023,133,Research and development (73)
5024,134,Other business activities (74)
5025,135,Public administration and defence; compulsory social security (75)
5026,136,Education (80)
5027,137,Health and social work (85)
5028,138,Incineration of waste: Food
5029,139,Incineration of waste: Paper
5030,140,Incineration of waste: Plastic
5031,141,Incineration of waste: Metals and Inert materials
5032,142,Incineration of waste: Textiles
5033,143,Incineration of waste: Wood
5034,144,Incineration of waste: Oil/Hazardous waste
5035,145,"Biogasification of food waste, incl. land application"
5036,146,"Biogasification of paper, incl. land application"
5037,147,"Biogasification of sewage slugde, incl. land application"
5038,148,"Composting of food waste, incl. land application"
5039,149,"Composting of paper and wood, incl. land application"
5040,150,"Waste water treatment, food"
5041,151,"Waste water treatment, other"
5042,152,Landfill of waste: Food
5043,153,Landfill of waste: Paper
5044,154,Landfill of waste: Plastic
5045,155,Landfill of waste: Inert/metal/hazardous
5046,156,Landfill of waste: Textiles
5047,157,Landfill of waste: Wood
5048,158,Activities of membership organisation n.e.c. (91)
5049,159,"Recreational, cultural and sporting activities (92)"
5050,160,Other service activities (93)
5051,161,Private households with employed persons (95)
5052,162,Extra-territorial organizations and bodies
5053,0,Cultivation of paddy rice
5054,1,Cultivation of wheat
5055,2,Cultivation of cereal grains nec
5056,3,"Cultivation of vegetables, fruit, nuts"
5057,4,Cultivation of oil seeds
5058,5,"Cultivation of sugar cane, sugar beet"
5059,6,Cultivation of plant-based fibers
5060,7,Cultivation of crops nec
5061,8,Cattle farming
5062,9,Pigs farming
5063,10,Poultry farming
5064,11,Meat animals nec
5065,12,Animal products nec
5066,13,Raw milk
5067,14,"Wool, silk-worm cocoons"
5068,15,"Manure treatment (conventional), storage and land application"
5069,16,"Manure treatment (biogas), storage and land application"
5070,17,"Forestry, logging and related service activities (02)"
5071,18,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)"
5072,19,Mining of coal and lignite; extraction of peat (10)
5073,20,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying"
5074,21,"Extraction of natural gas and services related to natural gas extraction, excluding surveying"
5075,22,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials"
5076,23,Mining of uranium and thorium ores (12)
5077,24,Mining of iron ores
5078,25,Mining of copper ores and concentrates
5079,26,Mining of nickel ores and concentrates
5080,27,Mining of aluminium ores and concentrates
5081,28,Mining of precious metal ores and concentrates
5082,29,"Mining of lead, zinc and tin ores and concentrates"
5083,30,Mining of other non-ferrous metal ores and concentrates
5084,31,Quarrying of stone
5085,32,Quarrying of sand and clay
5086,33,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c."
5087,34,Processing of meat cattle
5088,35,Processing of meat pigs
5089,36,Processing of meat poultry
5090,37,Production of meat products nec
5091,38,Processing vegetable oils and fats
5092,39,Processing of dairy products
5093,40,Processed rice
5094,41,Sugar refining
5095,42,Processing of Food products nec
5096,43,Manufacture of beverages
5097,44,Manufacture of fish products
5098,45,Manufacture of tobacco products (16)
5099,46,Manufacture of textiles (17)
5100,47,Manufacture of wearing apparel; dressing and dyeing of fur (18)
5101,48,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)"
5102,49,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)"
5103,50,Re-processing of secondary wood material into new wood material
5104,51,Pulp
5105,52,Re-processing of secondary paper into new pulp
5106,53,Paper
5107,54,"Publishing, printing and reproduction of recorded media (22)"
5108,55,Manufacture of coke oven products
5109,56,Petroleum Refinery
5110,57,Processing of nuclear fuel
5111,58,"Plastics, basic"
5112,59,Re-processing of secondary plastic into new plastic
5113,60,N-fertiliser
5114,61,P- and other fertiliser
5115,62,Chemicals nec
5116,63,Manufacture of rubber and plastic products (25)
5117,64,Manufacture of glass and glass products
5118,65,Re-processing of secondary glass into new glass
5119,66,Manufacture of ceramic goods
5120,67,"Manufacture of bricks, tiles and construction products, in baked clay"
5121,68,"Manufacture of cement, lime and plaster"
